"Title";"Bedrooms";"Bathrooms";"Floor_no";"Occupancy_status";"Floor_area";"City";"price_in_taka";"Location";"price_per_sqft"
"FINE FLAT IS NOW FOR SALE WHICH IS IN MANOHARPUR NEAR JANATA BANK LIMITED";3;2;8;"VACANT";1025;"CUMILLA";5500000;"MANOHARPUR, KANDIRPAR";5365.8537
"FLAT FOR SALE AT 24 NO. NORTH AGRABAD WARD NEAR HAMIDIA JAME MASJID";3;5;1;"VACANT";2000;"CHATTOGRAM";6000000;"24 NO. NORTH AGRABAD WARD, DOUBLE MOORING";3000.0
"FLAT FOR SALE COVERING A BEAUTIFUL AREA IN BADDA NEARBY SADHINATA SARANI IDEAL SCHOOL";3;2;4;"VACANT";1100;"DHAKA";6050000;"UTTAR BADDA, BADDA";5500.0
"FLAT FOR SALE COVERING A BEAUTIFUL AREA IN BASHUNDHARA R-A NEARBY BASUNDHARA RESIDENTIAL AREA PUJA MONDOP.";3;3;4;"VACANT";1550;"DHAKA";14500000;"BLOCK I, BASHUNDHARA R-A";9354.8387
"FLAT FOR SALE COVERING A BEAUTIFUL AREA IN CHAND MIA ROAD NEARBY CHATTAGRAM INTERNATIONAL MEDICAL COLLEGE &AMP; HOSPITAL";3;3;6;"VACANT";1625;"CHATTOGRAM";7512500;"CHAND MIA ROAD, 4 NO CHANDGAON WARD";4623.0769
"FLAT FOR SALE COVERING A BEAUTIFUL AREA IN SHAHJADPUR NEARBY UNIVERSITY OF INFORMATION TECHNOLOGY AND SCIENCES";3;3;7;"VACANT";1495;"DHAKA";15750000;"SHAHJADPUR, BADDA";10535.1171
"FLAT FOR SALE COVERING A BEAUTIFUL AREA IN WEST AGARGAON NEARBY MOMATAJ MEMORIAL HIGH SCHOOL";3;3;1;"VACANT";1400;"DHAKA";8500000;"WEST AGARGAON, AGARGAON";6071.4286
"FLAT FOR SALE IN 16 NO. CHAWK BAZAAR WARD NEAR MOSQUE";3;3;8;"VACANT";1727;"CHATTOGRAM";14500000;"PANCHLAISH RESIDENTIAL AREA, 16 NO. CHAWK BAZAAR WARD";8396.0625
"FLAT FOR SALE IN AGARGAON CLOSE TO AGARGAON JAME MASJID";3;3;1;"VACANT";1275;"DHAKA";8500000;"WEST AGARGAON, AGARGAON";6666.6667
"FLAT FOR SALE IN ARAMBAG R/A NEAR AL ARABIA JAME MASJID AND MADRASA";3;3;8;"VACANT";1310;"DHAKA";7205000;"ARAMBAG RESIDENTIAL AREA, MIRPUR";5500.0
"FLAT FOR SALE IN MADARBARI CLOSE TO WEST MADARBARI CITY CORPORATION GIRLS&#039; HIGH SCHOOL";2;2;3;"VACANT";990;"CHATTOGRAM";3960000;"1 NO. GOLI, 29 NO. WEST MADARBARI WARD";4000.0
"FLAT FOR SALE IN MIRPUR NEAR GUDARA GHAT WASA PUMP";2;2;5;"VACANT";650;"DHAKA";3000000;"SECTION 2, MIRPUR";4615.3846
"FLAT FOR SALE IN MIRPUR NEAR PROGOTI HIGH SCHOOL";2;2;3;"VACANT";780;"DHAKA";3120000;"SECTION 11, MIRPUR";4000.0
"FLAT FOR SALE IN MIRPUR NEAR SENPARA JAME MASJID";2;2;2;"VACANT";855;"DHAKA";4275000;"SECTION 10, MIRPUR";5000.0
"FLAT FOR SALE IN MIRPUR SECTION 6 NEAR MOSQUE";2;2;1;"VACANT";650;"DHAKA";3100000;"SECTION 6, MIRPUR";4769.2308
"FLAT FOR SALE IN MOHAMMADPUR NEAR MOHAMMADPUR GIRLS&#039; HIGH SCHOOL";2;2;8;"VACANT";956;"DHAKA";5800000;"NURJAHAN ROAD, MOHAMMADPUR";6066.9456
"FLAT FOR SALE IN MURADPUR NEAR PRABARTAK ISKCON SRI KRISHNA TEMPLE";3;3;8;"VACANT";1800;"CHATTOGRAM";9500000;"NASIRABAD HOUSING SOCIETY, MURADPUR";5277.7778
"FLAT FOR SALE IN UTTARA NEAR GAUSUL AZAM JAME MASJID";3;3;4;"VACANT";1375;"DHAKA";8400000;"SECTOR 12, UTTARA";6109.0909
"FLAT FOR SALE IN WEST AGARGAON NEARBY BANGLADESH PUBLIC SERVICE COMMISSION";3;4;2;"VACANT";1440;"DHAKA";7300000;"WEST AGARGAON, AGARGAON";5069.4444
"FLAT IS READY FOR SALE IN EAST KAZIPARA NEAR TO BANK ASIA AGENT BANKING";3;2;2;"VACANT";975;"DHAKA";4000000;"EAST KAZIPARA, MIRPUR";4102.5641
"FLAT UP FOR SALE IN RUPNAGAR R/A AREA, NEAR JAMAN PLAZA";3;2;4;"VACANT";1000;"DHAKA";5100000;"RUPNAGAR R/A, MIRPUR";5100.0
"FOR SALE PURPOSE 1100 SQ FT COMMENDABLE DESIGNED APARTMENT IS AVAILABLE IN 19 NO. SOUTH BAKALIA WARD";3;3;5;"VACANT";1100;"CHATTOGRAM";5500000;"19 NO. SOUTH BAKALIA WARD, BAKALIA";5000.0
"FOR SELLING PURPOSE THIS 1046 SQ FT FLAT IS NOW VACANT IN DUMNI.";3;2;2;"VACANT";1046;"DHAKA";2800000;"BAZAR ROAD, DUMNI";2676.8642
"FOR SELLING PURPOSE THIS 1050 SQ.FT FLAT IS NOW VACANT IN NOAPARA .";3;2;5;"VACANT";1050;"DHAKA";5500000;"MERADIA, KHILGAON";5238.0952
"FOR SELLING PURPOSE THIS 1055 SQ.FT FLAT IS NOW VACANT IN ARMY HOUSING SOCIETY ROAD-MOUSHAIR .";3;2;3;"VACANT";1055;"DHAKA";5300000;"MOUSHAIR, DAKSHIN KHAN";5023.6967
"FOR SELLING PURPOSE THIS 1080 SQ.FT FLAT IS NOW AVAILABLE IN SOUTH THAKUR PARA NEARBY THAKURPARA JAME MASJID";2;2;6;"VACANT";1080;"CUMILLA";3800000;"SOUTH THAKUR PARA, THAKUR PARA";3518.5185
"FOR SELLING PURPOSE THIS 1102 SQ.FT FLAT IS NOW VACANT IN 9 NO. NORTH PAHARTALI WARD.";3;3;1;"VACANT";1102;"CHATTOGRAM";4408000;"AKBARSHAH, 9 NO. NORTH PAHARTALI WARD";4000.0
"FOR SELLING PURPOSE THIS 1358 SQ.FT FLAT IS NOW VACANT IN THAKUR PARA NEAR TO THAKURPARA JAME MASJID";3;3;6;"VACANT";1358;"CUMILLA";5160000;"SOUTH THAKUR PARA, THAKUR PARA";3799.7054
"FOR SELLING PURPOSE THIS FLAT IS NOW VACANT IN THE LOCATION OF SOUTH MONIPUR .";3;3;9;"VACANT";1400;"DHAKA";6300000;"SOUTH MONIPUR, MIRPUR";4500.0
"FOR SELLING PURPOSE THIS NICE 1390 SQ.FT FLAT IS NOW AVAILABLE IN BAGICHAGAON NEAR CUMILLA DIABETIC HOSPITAL";3;3;5;"VACANT";1390;"CUMILLA";5282000;"NORTH BAGICHAGAON, BAGICHAGAON";3800.0
"FOR SELLING PURPOSES 2255 SQUARE FEET FLAT WITH 3 BALCONIES IS AVAILABLE IN UTTARA-1";3;4;7;"VACANT";2255;"DHAKA";22000000;"SECTOR 1, UTTARA";9756.0976
"FOR YOU, 1200 SQ FT FLAT IS NOW FOR SALE IN 4 NO CHANDGAON WARD";2;3;1;"VACANT";1200;"CHATTOGRAM";7500000;"CHANDGAON RESIDENTIAL AREA, 4 NO CHANDGAON WARD";6250.0
"FULFILL YOUR DESIRE OF BUYING A NICE 1390 SQ FT FLAT IN NORTH BAGICHAGAON";3;3;6;"VACANT";1390;"CUMILLA";5282000;"NORTH BAGICHAGAON, BAGICHAGAON";3800.0
"FULL BUILDING READY FOR SALE WHICH IS AVAILABLE IN KHULSHI NEAR TO KHULSHI JAME MASJID";27;10;5;"VACANT";12000;"CHATTOGRAM";130000000;"NASIRABAD PROPERTIES RESIDENTIAL AREA, KHULSHI";10833.3333
"GAZIPUR IS OFFERING YOU A 800 SQ FT APARTMENT IS FOR SALE";2;1;3;"VACANT";800;"GAZIPUR";1760000;"TONGI, GAZIPUR SADAR UPAZILA";2200.0
"GET A LOOK AT THIS LOVELY FLAT FOR SALE FEATURING 1080 SQ FT IN BAGANBARI ROAD, THAKUR PARA";3;2;5;"VACANT";1080;"CUMILLA";4800000;"BAGANBARI ROAD, THAKUR PARA";4444.4444
"GET A LOOK AT THIS LOVELY FLAT FOR SALE FEATURING 1600 SQ FT IN BLOCK A, CHANDRIMA MODEL TOWN";4;4;12;"VACANT";1600;"DHAKA";7500000;"CHANDRIMA MODEL TOWN, MOHAMMADPUR";4687.5
"GET A LOOK AT THIS LOVELY FLAT FOR SALE FEATURING 2500 SQ FT IN BLOCK K, BASHUNDHARA R-A";4;4;8;"VACANT";2500;"DHAKA";22500000;"BLOCK K, BASHUNDHARA R-A";9000.0
"GET A LOOK AT THIS LOVELY FLAT FOR SALE FEATURING 2700 SQ FT IN BASHUNDHARA R/A";4;4;7;"VACANT";2700;"DHAKA";27000000;"BLOCK H, BASHUNDHARA R-A";10000.0
"GET AN ATTRACTIVE GOOD LOCATION FLAT IN NASIRABAD";4;5;1;"VACANT";2540;"CHATTOGRAM";29210000;"NASIRABAD, 15 NO. BAGMONIRAM WARD";11500.0
"GET COMFORTABLE IN A 1450 SQ FT FLAT FOR SALE IN BAGICHAGAON";3;3;8;"VACANT";1450;"CUMILLA";5510000;"NORTH BAGICHAGAON, BAGICHAGAON";3800.0
"GET COMFORTABLE IN A 1650 SQ FT FLAT FOR SALE IN BASHABO";4;4;4;"VACANT";1650;"DHAKA";9500000;"BASHABO MADARTEK ROAD, BASHABO";5757.5758
"GET COMFORTABLE IN A 930 SQ FT NICE FLAT FOR SALE IN MIDDLE MONIPUR, MIRPUR";2;2;7;"VACANT";930;"DHAKA";5500000;"MIDDLE MONIPUR, MIRPUR";5913.9785
"GET COMFORTABLE IN A FLAT FOR SALE IN FAYDABAD NEARBY FAIDABAD CENTRAL EIDGAH MAIDAN";2;2;2;"VACANT";600;"DHAKA";2880000;"FAYDABAD, DAKSHIN KHAN";4800.0
"GET COMFORTABLE IN A FLAT FOR SALE IN PAIKPARA NEARBY PAIKPARA JAME MOSJID";3;2;1;"VACANT";1050;"DHAKA";4410000;"PAIKPARA, MIRPUR";4200.0
"GET COMFORTABLE IN A NICE FLAT FOR SALE IN BASHUNDHARA R-A NEARBY VIQUARUNNISA NOON SCHOOL AND COLLEGE";3;4;3;"VACANT";1856;"DHAKA";17500000;"BLOCK G, BASHUNDHARA R-A";9428.8793
"GET COMFORTABLE IN A NICE FLAT FOR SALE IN CHANDGAON R/A NEARBY ARABIAN INTERNATIONAL MADRASAH";3;3;4;"VACANT";1650;"CHATTOGRAM";9075000;"CHANDGAON RESIDENTIAL AREA, 4 NO CHANDGAON WARD";5500.0
"GET COMFORTABLE IN A NICE FLAT FOR SALE IN NORTH PAHARTALI NEARBY MASJID E QUBA";3;3;4;"VACANT";1400;"CHATTOGRAM";7800000;"ROSE VALLEY RESIDENTIAL AREA, 9 NO. NORTH PAHARTALI WARD";5571.4286
"GET HOLD OF THIS 650 SQ FT RESIDENTIAL FLAT FOR SALE IN MIRPUR-6";2;2;4;"VACANT";650;"DHAKA";2800000;"SECTION 6, MIRPUR";4307.6923
"GET READY FOR YOUR COUNTLESS PEACEFUL DAYS WITH THIS 1096 SQ FT FLAT AT 1ST COLONY, MIRPUR IS UP TO SALE";3;3;13;"VACANT";1096;"DHAKA";6600000;"1ST COLONY, MIRPUR";6021.8978
"GET READY FOR YOUR COUNTLESS PEACEFUL DAYS WITH THIS 1115 SQ FT FLAT AT MAZAR ROAD, MIRPUR IS UP TO SALE";3;3;11;"VACANT";1115;"DHAKA";6700000;"1ST COLONY, MIRPUR";6008.9686
"GET READY FOR YOUR COUNTLESS PEACEFUL DAYS WITH THIS 1300 SQ FT FLAT AT JOYDEBPUR ROAD IS UP TO SALE";3;3;6;"VACANT";1300;"GAZIPUR";5200000;"JOYDEBPUR, GAZIPUR SADAR UPAZILA";4000.0
"GET READY FOR YOUR COUNTLESS PEACEFUL DAYS WITH THIS 1350 SQ FT FLAT AT SOUTH THAKUR PARA IS UP TO SALE";3;3;4;"VACANT";1350;"CUMILLA";4725000;"SOUTH THAKUR PARA, THAKUR PARA";3500.0
"GET READY TO BUY THIS 874 SQ FT APARTMENT LOCATED IN 17 NO. WEST BAKALIA WARD";2;2;5;"VACANT";874;"CHATTOGRAM";4800000;"17 NO WEST BAKALIA WARD, BAKALIA";5491.9908
"GET READY TO BUY THIS GREAT HOME OF 860 SFT IN MIRPUR, RUPNAGAR R/A";2;2;2;"VACANT";860;"DHAKA";4900000;"RUPNAGAR R/A, MIRPUR";5697.6744
"GET READY TO BUY THIS IDEALLY MAINTAINED 2456 SQ FT APARTMENT LOCATED IN BLOCK K, BASHUNDHARA R-A";4;4;8;"VACANT";2456;"DHAKA";22104000;"BLOCK K, BASHUNDHARA R-A";9000.0
"GET THIS 1459 SQ FT FLAT UP FOR SALE AT DOUBLE MOORING";3;3;6;"VACANT";1459;"CHATTOGRAM";8462200;"24 NO. NORTH AGRABAD WARD, DOUBLE MOORING";5800.0
"GET THIS 1860 SQ FT APARTMENT, UP FOR SALE IN MURADPUR, NASIRABAD HOUSING SOCIETY";3;4;1;"VACANT";1860;"CHATTOGRAM";13820000;"NASIRABAD HOUSING SOCIETY, MURADPUR";7430.1075
"GET THIS 950 SQ FT FLAT FOR SALE IN KAZIPARA, MIRPUR";2;2;8;"VACANT";950;"DHAKA";6100000;"EAST KAZIPARA, MIRPUR";6421.0526
"GET THIS COZY 1331 SQ FT FLAT FOR SALE IN 4 NO CHANDGAON WARD- CHAND MIA ROAD .";3;3;4;"VACANT";1331;"CHATTOGRAM";7600000;"CHAND MIA ROAD, 4 NO CHANDGAON WARD";5709.9925
"GET THIS WELL DEFINED 1600 SQ FT FLAT FOR SALE IN TAJMAHAL ROAD, MOHAMMADPUR";3;3;3;"VACANT";1600;"DHAKA";19200000;"TAJMAHAL ROAD, MOHAMMADPUR";12000.0
"GET THIS WELL DEFINED 1913 SQ FT FLAT FOR SALE IN UTTARA, SECTOR 4";3;4;3;"VACANT";1913;"DHAKA";19700000;"SECTOR 4, UTTARA";10297.9613
"GET THIS WELL DEFINED 850 SQ FT FLAT FOR SALE IN RUPNAGAR R/A";2;2;5;"VACANT";850;"DHAKA";5300000;"RUPNAGAR R/A, MIRPUR";6235.2941
"GOOD-LOOKING FLAT IS VACANT FOR SALE IN DEWAN BAZAR, WHICH IS 1253 SQ FT";3;3;1;"VACANT";1253;"CHATTOGRAM";5638500;"DEWAN BAZAR, BAKALIA";4500.0
"GRAB 1646 SQ FT APARTMENT FOR SALE AT KHULSHI";3;4;8;"VACANT";1646;"CHATTOGRAM";11028200;"YAKUB FUTURE PARK HOUSING, KHULSHI";6700.0
"GRAB A 1028 SQ FT RESIDENCE FOR SALE AT ARICHPUR, TONGI";3;3;6;"VACANT";1028;"GAZIPUR";3906400;"TONGI, GAZIPUR SADAR UPAZILA";3800.0
"GRAB A 1275 SQ FT RESIDENCE FOR SALE AT LAL KHAN BAZAAR";3;3;8;"VACANT";1275;"CHATTOGRAM";7393750;"HILL SIDE RESIDENTIAL AREA, LAL KHAN BAZAAR";5799.0196
"GRAB A 1300 SQ FT FLAT FOR SALE AT CHANDGAON R/A, 4 NO CHANDGAON WARD";3;3;4;"VACANT";1300;"CHATTOGRAM";7800000;"CHANDGAON RESIDENTIAL AREA, 4 NO CHANDGAON WARD";6000.0
"GRAB A 1302 SQ FT APARTMENT FOR SALE AT DEWAN BAZAR";3;3;6;"VACANT";1302;"CHATTOGRAM";5859000;"DEWAN BAZAR, BAKALIA";4500.0
"GRAB A 1800 SQ FT RESIDENCE FOR SALE AT MONIPURIPARA, TEJGAON";3;4;3;"VACANT";1800;"DHAKA";19000000;"MONIPURIPARA, TEJGAON";10555.5556
"GRAB A 3 BEDROOM FLAT FOR SALE AT LALMATIA";3;4;4;"VACANT";2060;"DHAKA";32960000;"BLOCK C, LALMATIA";16000.0
"GRAB A 900 SQ FT FLAT FOR SALE AT SHAMOLY, 24 NO. NORTH AGRABAD WARD";2;2;6;"VACANT";900;"CHATTOGRAM";5300000;"24 NO. NORTH AGRABAD WARD, DOUBLE MOORING";5888.8889
"GRAB THE SCOPE TO BUY THIS 2200 SQ FT APARTMENT IN MIRPUR DOHS";3;3;1;"VACANT";2200;"DHAKA";18500000;"MIRPUR DOHS, MIRPUR";8409.0909
"GRAB THIS 1050 SQ FT FLAT FOR SALE AT NASIRABAD";3;2;6;"VACANT";1050;"CHATTOGRAM";4200000;"NASIRABAD, BAYAZID";4000.0
"GRAB THIS 1125 SQ FT FLAT UP FOR SALE IN DAKSHIN KHAN";3;2;7;"VACANT";1125;"DHAKA";4775000;"FAYDABAD, DAKSHIN KHAN";4244.4444
"GRAB THIS 1162 SQ FT FLAT FOR SALE AT BAYAZID";3;2;4;"VACANT";1162;"CHATTOGRAM";5000000;"CHADRA NAGAR, BAYAZID";4302.926
"GRAB THIS 1200 SQ FT APARTMENT AVAILABLE FOR SALE IN JOAR SAHARA";3;2;3;"VACANT";1200;"DHAKA";6500000;"LICHU BAGAN ROAD, JOAR SAHARA";5416.6667
"GRAB THIS 1200 SQ FT RESIDENTIAL FLAT UP FOR SALE IN MIRPUR, WEST SHEWRAPARA";3;3;5;"VACANT";1200;"DHAKA";7200000;"WEST SHEWRAPARA, MIRPUR";6000.0
"GRAB THIS 1235 SQ FT FLAT FOR SALE IN HAZARIBAG";3;3;1;"VACANT";1235;"DHAKA";11800000;"RAYER BAZAAR, HAZARIBAG";9554.6559
"GRAB THIS 1260 SQ FT FLAT AVAILABLE FOR SALE IN THAKUR PARA, MADINA MASJID ROAD";3;2;8;"VACANT";1260;"CUMILLA";6800000;"MADINA MASJID ROAD, THAKUR PARA";5396.8254
"GRAB THIS 1275 SQ FT FLAT UP FOR SALE IN BANASREE, BLOCK B";3;3;6;"VACANT";1275;"DHAKA";10600000;"BLOCK B, BANASREE";8313.7255
"GRAB THIS 1300 SQUARE FEET APARTMENT FOR SALE AT MIRPUR";3;3;4;"VACANT";1300;"DHAKA";5850000;"SECTION 11, MIRPUR";4500.0
"GRAB THIS 1360 SQ FT APARTMENT FOR SALE IN PALLABI, MIRPUR";3;3;3;"VACANT";1360;"DHAKA";13900000;"PALLABI, MIRPUR";10220.5882
"GRAB THIS 1370 SQ FT FLAT FOR SALE IN BAYAZID";3;3;2;"VACANT";1370;"CHATTOGRAM";6500000;"GREEN VALLEY, BAYAZID";4744.5255
"GRAB THIS 1400 SQ FEET FLAT FOR SALE AT BAYAZID";3;3;3;"VACANT";1400;"CHATTOGRAM";8000000;"SHAHID NAGAR, BAYAZID";5714.2857
"GRAB THIS 1400 SQ FT FLAT UP FOR SALE IN CHATTOGRAM DOHS";3;3;6;"VACANT";1400;"CHATTOGRAM";7000000;"CHATTOGRAM DOHS, BAYAZID";5000.0
"GRAB THIS 1420 SQUARE FEET FLAT FOR SALE IN MIRPUR-6";3;3;4;"VACANT";1420;"DHAKA";11500000;"SECTION 6, MIRPUR";8098.5915
"GRAB THIS 1425 SQ FT FLAT UP FOR SALE IN MIRPUR NEAR SONALI BANK";3;3;4;"VACANT";1425;"DHAKA";8637500;"SECTION 12, MIRPUR";6061.4035
"GRAB THIS 1459 SQ FT FLAT FOR SALE AT 24 NO NORTH AGRABAD WARD";3;3;9;"VACANT";1459;"CHATTOGRAM";8462200;"24 NO. NORTH AGRABAD WARD, DOUBLE MOORING";5800.0
"GRAB THIS 1475 SQ FT FLAT FOR SALE IN MALIBAGH CHOWDHURY PARA";3;3;5;"VACANT";1475;"DHAKA";15000000;"MALIBAGH CHOWDHURY PARA, MALIBAGH";10169.4915
"GRAB THIS 1493 SQ FT RESIDENTIAL APARTMENT FOR SALE IN BAKALIA";3;3;2;"VACANT";1493;"CHATTOGRAM";9800000;"17 NO WEST BAKALIA WARD, BAKALIA";6563.9652
"GRAB THIS 1500 SQUARE FEET FLAT AVAILABLE FOR SALE IN BASHUNDHARA R-A, BLOCK K";3;3;3;"VACANT";1500;"DHAKA";12750000;"BLOCK K, BASHUNDHARA R-A";8500.0
"GRAB THIS 1550 SQUARE FEET FLAT UP FOR SALE IN JHAUTOLA";3;3;11;"VACANT";1550;"CUMILLA";6500000;"SHAHID KHAWAJA NIZAMUDDIN ROAD, JHAUTOLA";4193.5484
"GRAB THIS 1635 SQ FT BEAUTIFUL APARTMENT FOR SALE IN AHMED NAGAR, PAIKPARA";3;4;5;"VACANT";1635;"DHAKA";9000000;"AHMED NAGAR, MIRPUR";5504.5872
"GRAB THIS 1800 SQ.FT APARTMENT UP FOR SALE AT BASHUNDHARA R-A BESIDE VIQUARUNNISA NOON SCHOOL AND COLLEGE";3;3;5;"VACANT";1800;"DHAKA";16000000;"BLOCK F, BASHUNDHARA R-A";8888.8889
"GRAB THIS 1994 SQ FT APARTMENT READY TO SALE IN SUGANDHA RESIDENTIAL AREA";3;4;2;"VACANT";1994;"CHATTOGRAM";15500000;"SUGANDHA RESIDENTIAL AREA, PANCHLAISH";7773.32
"GRAB THIS 2140 SQ FT RESIDENTIAL FLAT UP FOR SALE IN BADDA";4;4;5;"VACANT";2140;"DHAKA";16000000;"NURER CHALA, BADDA";7476.6355
"GRAB THIS 2200 SQ FT APARTMENT WITH 3 BEDS UP FOR SALE AT HALISHAHAR HOUSING ESTATE, BLOCK H";3;3;2;"VACANT";2200;"CHATTOGRAM";12100000;"26 NO. NORTH HALISHAHAR WARD, HALISHAHAR";5500.0
"GRAB THIS 2250 SQUARE FT. APARTMENT UP FOR SALE AT BASHUNDHARA R-A- BLOCK I.";4;4;1;"VACANT";2250;"DHAKA";21800000;"BLOCK I, BASHUNDHARA R-A";9688.8889
"GRAB THIS 2622 SQ FT APARTMENT AVAILABLE TO SALE IN NASIRABAD";4;5;9;"VACANT";2622;"CHATTOGRAM";30153000;"NASIRABAD, 15 NO. BAGMONIRAM WARD";11500.0
"GRAB THIS 3 BEDROOM APARTMENT UP FOR SALE AT MURADPUR BESIDE DOCTORS HOSPITAL .";3;3;10;"VACANT";1450;"CHATTOGRAM";9000000;"MIRZAPUL ROAD, MURADPUR";6206.8966
"GRAB THIS 800 SQUARE FEET APARTMENT FOR SALE IN BASHUNDHARA, BLOCK J";2;2;4;"VACANT";800;"DHAKA";8600000;"BLOCK J, BASHUNDHARA R-A";10750.0
"GRAB THIS 920 SQ FT READY APARTMENT TO SALE IN BAKALIA";2;2;9;"VACANT";920;"CHATTOGRAM";5800000;"DEWAN BAZAR, BAKALIA";6304.3478
"GRAB THIS ADMIRABLE 2600 SQ FT FLAT IN NORTH KHULSHI, TO FULFILL YOUR DESIRE.";3;3;8;"VACANT";2600;"CHATTOGRAM";25000000;"NORTH KHULSHI, KHULSHI";9615.3846
"GRAB THIS FLAT OF 1500 SQ FT WHICH IS UP FOR SALE IN DEWAN BAZAR, BAKALIA BEFORE IT&#039;S SOLD OUT";3;3;3;"VACANT";1500;"CHATTOGRAM";8250000;"DEWAN BAZAR, BAKALIA";5500.0
"GRAB THIS FLAT UP FOR SALE IN KULGAON NEAR GULBAG R/A JAME MOSJID";2;2;3;"VACANT";1000;"CHATTOGRAM";4000000;"KULGAON, BAYAZID";4000.0
"GRAB THIS FLAT UP FOR SALE IN PROSHANTI R/A NEAR JANATA BANK LIMITED";3;3;6;"VACANT";1400;"CHATTOGRAM";6500000;"PROSHANTI R/A, 10 NO. NORTH KATTALI WARD";4642.8571
"GRAB THIS FLAT UP FOR SALE IN WEST KHULSHI R/A NEAR MASJID E QUBA";3;3;9;"VACANT";1500;"CHATTOGRAM";6000000;"WEST KHULSHI R/A, 9 NO. NORTH PAHARTALI WARD";4000.0
"GRAB THIS GREAT 1610 SQ FT FLAT UP FOR SALE IN LALMATIA, BLOCK B";3;4;4;"VACANT";1610;"DHAKA";23000000;"BLOCK B, LALMATIA";14285.7143
"GRAB THIS LOVELY FLAT OF 1300 SQ FT IS UP FOR SALE IN BAYAZID BEFORE IT&#039;S SOLD OUT";3;3;1;"VACANT";1300;"CHATTOGRAM";5600000;"SHERSHAH COLONY, BAYAZID";4307.6923
"GRAB THIS LOVELY FLAT OF 1500 SQ FT IS UP FOR SALE IN BAKALIA, CHATTOGRAM";3;3;5;"VACANT";1500;"CHATTOGRAM";8250000;"DEWAN BAZAR, BAKALIA";5500.0
"GRAB THIS LOVELY FLAT OF 1632 SQ FT IS UP FOR SALE IN FIRINGEE BAZAAR BEFORE IT&#039;S SOLD OUT";3;3;8;"VACANT";1632;"CHATTOGRAM";9160000;"KOBI KAZI NAZRUL ISLAM ROAD, 33 NO. FIRINGEE BAZAAR WARD";5612.7451
"GRAB THIS LOVELY FLAT OF 2180 SQ FT IS UP FOR SALE IN MOHARA BEFORE IT&#039;S SOLD OUT";3;3;6;"VACANT";2180;"CHATTOGRAM";9000000;"MOHARA, 4 NO CHANDGAON WARD";4128.4404
"GRAB THIS NICE 2000 SQ FT HOUSE IN BASHUNDHARA R-A, TO FULFILL YOUR DEMAND";3;3;1;"VACANT";2000;"DHAKA";17000000;"BLOCK K, BASHUNDHARA R-A";8500.0
"GRACEFUL FLAT OF 1410 SQ FT IS PREPARED FOR SALE IN WEST KHULSHI";3;3;8;"VACANT";1410;"CHATTOGRAM";8800000;"WEST KHULSHI, 9 NO. NORTH PAHARTALI WARD";6241.1348
"GRACEFUL FLAT OF 850 SQ FT IS PREPARED FOR SALE IN PALLABI EASTERN HOUSING.";2;2;5;"VACANT";850;"DHAKA";2500000;"PALLABI, MIRPUR";2941.1765
"GREAT LOCATION! CHECK OUT THIS 1239 SQ FT FLAT FOR SALE IN WOMEN COLLAGE ROAD, MANOHARPUR";3;3;11;"VACANT";1239;"CUMILLA";6700000;"MANOHARPUR, KANDIRPAR";5407.5868
"GREAT LOCATION! CHECK OUT THIS 1250 SQ FT FLAT FOR SALE IN WEST MANIKDI";3;3;3;"VACANT";1250;"DHAKA";6000000;"MANIKDI, CANTONMENT";4800.0
"GREAT LOCATION! CHECK OUT THIS 1585 SQ. FT FLAT FOR SALE IN SHEGUNBAGICHA";3;3;6;"VACANT";1585;"DHAKA";13000000;"SHEGUNBAGICHA ROAD, SHEGUNBAGICHA";8201.8927
"GREAT LOCATION! CHECK OUT THIS FLAT FOR SALE IN 16 NO. CHAWK BAZAAR WARD WHICH IS 1324 SQ FT";3;3;6;"VACANT";1324;"CHATTOGRAM";11500000;"CHAWK BAZAR, 16 NO. CHAWK BAZAAR WARD";8685.8006
"GREAT LOCATION! CHECK OUT THIS FLAT FOR SALE IN 33 NO. FIRINGEE BAZAAR WARD";3;3;5;"VACANT";1050;"CHATTOGRAM";5250000;"KOBI KAZI NAZRUL ISLAM ROAD, 33 NO. FIRINGEE BAZAAR WARD";5000.0
"GREAT NEWS! IN THE SUITABLE LOCATION OF SHOLOKBAHAR, AN EYE-CATCHING FLAT OF 1000 SQ FT IS UP FOR SALE";3;2;7;"VACANT";1000;"CHATTOGRAM";5500000;"BADURTALA, SHOLOKBAHAR";5500.0
"GREAT NEWS! THIS 1200 SQ FT FLAT FOR SALE IN 37 NO. NORTH-MIDDLE HALISHAHAR WARD WHICH CAN BE YOUR NEXT DESTINATION";3;3;4;"VACANT";1200;"CHATTOGRAM";4500000;"37 NO. NORTH-MIDDLE HALISHAHAR WARD, HALISHAHAR";3750.0
"GREAT NEWS! THIS 1560 SQ FT FLAT FOR SALE IN MALIBAGH WHICH CAN BE YOUR NEXT DESTINATION";4;4;4;"VACANT";1560;"DHAKA";11200000;"MALIBAGH CHOWDHURY PARA, MALIBAGH";7179.4872
